what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490157114718
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1490157136109
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1490157139093
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157203921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157207687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157224750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157228312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157244921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157251062
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157259078
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157266078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490157270500
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490157270906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157302171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157302359
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490157419218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157509140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157509343
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157588281
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490157592203
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490157595531
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1490157595750
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.saveAll,1490157598796
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.redo,1490157601078
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1490157733546
