what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490196965515
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490196965593
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1490196966140
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490196966390
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1490196967015
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490196967140
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1490196967765
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490196967890
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490196970827
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490196977249
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490196984218
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1490196988249
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1490196988358
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1490197001421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197018124
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197021421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197022999
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197023702
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197024436
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197041999
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1490197042015
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197044015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197044030
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197044171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1490197096343
